"Габаритная высота","Габаритная глубина","Габаритная ширина","Имя","Имя родительского объекта","Количество","Марка","Марка родительского объекта","Относительная высота верха объекта","Относительная высота низа объекта","Расположение элемента относительно оси","Смещение по вертикали","Смещение родительского объекта по вертикали","Смещение элемента по вертикали","Смещение элемента по горизонтали","Список материалов","Список материалов.Имя","Список материалов.Плотность","Список материалов.Теплопроводность","Список материалов.Уникальный идентификатор","Стиль элемента","Стиль элемента.Высота элемента","Стиль элемента.Глубина  элемента","Стиль элемента.Имя","Стиль элемента.Ориентация 3D модели","Стиль элемента.Равномерное масштабирование","Стиль элемента.Уникальный идентификатор","Стиль элемента.Ширина элемента","Тип объекта","Угол нутации","Угол прецессии","Угол собственного вращения","Уникальный идентификатор","Уникальный идентификатор родительского объекта","Уровень","Чистая масса","Чистый объём"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","87b89d8a-9470-4a66-9229-c3032c9ab792","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","3c0fa121-311a-4d31-8977-a89b70d58b13","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","a8390946-d471-441a-a34f-4699255d35a6","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","dc57942d-523f-4dff-b2eb-a97a51a21c4a","","1","","0.0698862"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","2130.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","90.0000000","0.0000000","2d603ba4-6d0d-4022-b4eb-c1c28a49dc67","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","2130.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","90.0000000","0.0000000","b30f93a2-e663-4509-87e8-51d61537a46a","","1","","0.3788009"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","3eac168f-ac64-4410-8e93-4cd040513c1c","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","12d1c844-e8a2-4f9c-be91-3e7a9c2d03a6","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","d83e7bec-d253-40c7-8d8e-1deffbd20b48","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","e83c2afd-8e38-4f64-9af0-11e1a1ff9dd6","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","0b3df727-ab8d-418a-8380-915d22e0e1d0","","1","","0.0698862"
"890.0000000","915.0000000","2010.0000000","Элемент - Софа: 2 010,00 мм x 915,00 мм x 890,00 мм","","1","","","890.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Софа","890.0000000","915.0000000","Софа","Нижняя","Нет","0a80998f-29b9-44ca-bb42-18df491c327d","2010.0000000","Элемент","0.0000000","270.1766204","0.0000000","67f1a3aa-dae2-4438-93cc-39a136965fa4","","1","","0.8328589"
"890.0000000","915.0000000","2010.0000000","Элемент - Софа: 2 010,00 мм x 915,00 мм x 890,00 мм","","1","","","890.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Софа","890.0000000","915.0000000","Софа","Нижняя","Нет","0a80998f-29b9-44ca-bb42-18df491c327d","2010.0000000","Элемент","0.0000000","270.1766204","0.0000000","91fc1d93-8bb7-4187-8534-3508799f9b59","","1","","0.8328589"
"450.0000000","600.0000000","1200.0000000","Элемент - Кофейный стол: 1 200,00 мм x 600,00 мм x 450,00 мм","","1","","","450.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Кофейный стол","450.0000000","600.0000000","Кофейный стол","Нижняя","Да","9d107210-e671-4df8-a687-3334caf9d4a7","1200.0000000","Элемент","0.0000000","89.5083449","0.0000000","e848f910-5e8e-4b05-83f6-1f748a8fb10c","","1","","0.0278560"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","","","765.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","180.0000000","0.0000000","3ab8aaee-dde4-4474-bab6-fdddd0d78f09","","1","","0.0739640"
"765.0000000","800.0000000","1500.0000000","Элемент - Офисный стол: 1 500,00 мм x 800,00 мм x 765,00 мм","","1","","","765.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стол","765.0000000","800.0000000","Офисный стол","Нижняя","Да","4936cbaa-410a-4f53-b1bd-348b59cc8ebf","1500.0000000","Элемент","0.0000000","0.0000000","0.0000000","7d4abb39-8817-477d-9fc0-d05ad847b4f8","","1","","0.0739640"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","271a1d33-8a3c-4e59-adac-337291475b1e","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","d8bd10f0-e607-4f94-8f1c-27d0d9e38f26","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","180.0000000","0.0000000","3cfe8904-b8b7-40ac-927d-f97fe53ae87e","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","1110.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","8c8978ba-79a1-486d-8a0b-0cb1a13a95a2","","1","","0.0698862"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","2130.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","90.0000000","0.0000000","a3112e02-44a7-4c03-87c5-489b0480c1d2","","1","","0.3788009"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","2130.0000000","0.0000000","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","90.0000000","0.0000000","2b776bf7-b8ac-406c-ad81-e2c5510f6f7f","","1","","0.3788009"
"750.0000000","800.0000000","1200.0000000","Элемент - Обеденный стол: 1 200,00 мм x 800,00 мм x 750,00 мм","","1","","","3760.6129332","3010.6129332","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Обеденный стол","750.0000000","800.0000000","Обеденный стол","Нижняя","Да","f6739644-0a02-42c4-8104-7610f0a2c55f","1200.0000000","Элемент","0.0000000","270.3115655","0.0000000","66e5fd1f-aac3-4c40-965c-bd09049dd853","","1","","0.0299000"
"750.0000000","800.0000000","1200.0000000","Элемент - Обеденный стол: 1 200,00 мм x 800,00 мм x 750,00 мм","","1","","","3760.6129332","3010.6129332","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Обеденный стол","750.0000000","800.0000000","Обеденный стол","Нижняя","Да","f6739644-0a02-42c4-8104-7610f0a2c55f","1200.0000000","Элемент","0.0000000","270.3115655","0.0000000","17bc5032-8de0-4974-af6c-155c85f97ddc","","1","","0.0299000"
"2130.0000000","550.0000000","1090.0000000","Элемент - Шкаф: 1 090,00 мм x 550,00 мм x 2 130,00 мм","","1","","","5140.6129332","3010.6129332","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Шкаф","2130.0000000","550.0000000","Шкаф","Нижняя","Нет","1711deb9-5dca-4a17-af61-8dfa04f67e05","1090.0000000","Элемент","0.0000000","269.2995907","0.0000000","9285eb0f-ae7a-44d0-ab2b-6cd4de5c0826","","1","","0.3788009"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4120.6129332","3010.6129332","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","0.0000000","0.0000000","0ef20925-50d2-4e13-9a9d-059fc00c1b79","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4109.8783054","2999.8783054","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","122.5976048","0.0000000","f3ad297e-f933-47f6-af82-1fc509a48649","","1","","0.0698862"
"1110.0000000","790.0000000","675.0000000","Элемент - Офисный стул: 675,00 мм x 790,00 мм x 1 110,00 мм","","1","","","4120.6129332","3010.6129332","По центру","0.0000000","","0.0000000","0.0000000","(нет)","(нет)","0,70","0,70","00000000-0000-0000-0000-000000000000","Офисный стул","1110.0000000","790.0000000","Офисный стул","Нижняя","Нет","05f06a64-397e-46e6-96f5-c4debffc3986","675.0000000","Элемент","0.0000000","316.3637244","0.0000000","1a33f933-7223-40e8-91ec-2724e4d6de76","","1","","0.0698862"
"168.0985047","167.5906344","54.3400000","Элемент - EMIIA.AI MRV: 54,34 мм x 167,59 мм x 168,10 мм","","1","","","1052.9420154","884.8435107","По центру","0.0000000","","0.0000000","50.0000000","Воздух","Воздух","1,20","0,15","17f7f1ac-7b72-46f3-83fb-bcb0e39af2e6","EMIIA.AI MRV","168.0985047","167.5906344","EMIIA.AI MRV","Левая","Да","8d53bd1f-b2eb-4514-b597-35db42b05144","54.3400000","Элемент","0.0000000","268.5539821","0.0000000","95f1d4d1-d734-46dc-b91d-155a634172ec","","1","",""
"196.0870804","80.5218699","170.7600000","Элемент - LOGO+CONNECTOR: 170,76 мм x 80,52 мм x 196,09 мм","","1","","","3956.7000136","3760.6129332","По центру","0.0000000","","30.0000000","30.0000000","DefaultMaterial","DefaultMaterial","0,70","0,70","666adf76-c5aa-4963-aed3-d41818c9502b","LOGO+CONNECTOR","196.0870804","80.5218699","LOGO+CONNECTOR","Нижняя","Да","53618b61-1bdb-47b5-ad62-1fa68bfdddc1","170.7600000","Элемент","0.0000000","180.0000000","0.0000000","4a9a6d98-5da1-4a8d-a8c9-ef6e14f647ec","","1","",""
"196.0870804","80.5218699","170.7600000","Элемент - LOGO+CONNECTOR: 170,76 мм x 80,52 мм x 196,09 мм","","1","","","8983.8983618","8787.8112814","По центру","0.0000000","","30.0000000","0.0000000","DefaultMaterial","DefaultMaterial","0,70","0,70","666adf76-c5aa-4963-aed3-d41818c9502b","LOGO+CONNECTOR","196.0870804","80.5218699","LOGO+CONNECTOR","Нижняя","Да","53618b61-1bdb-47b5-ad62-1fa68bfdddc1","170.7600000","Элемент","0.0000000","265.1713041","0.0000000","e7f8b57c-f772-4904-9eb8-cee49914a29c","","1","",""
